accepted_taxon_key,search_species,gbif_species,status,match_type,rank,confidence,genus,family,order,source
1795215,Cryphia algae,Cryphia algae,ACCEPTED,EXACT,SPECIES,98,Cryphia,Noctuidae,Lepidoptera,uksi_09May2022 denmark_Dec2022
1795848,Apamea exulis,Apamea exulis,ACCEPTED,EXACT,SPECIES,99,Apamea,Noctuidae,Lepidoptera,uksi_09May2022
1795854,Apamea lateritia,Apamea lateritia,ACCEPTED,EXACT,SPECIES,99,Apamea,Noctuidae,Lepidoptera,uksi_09May2022 denmark_Dec2022
1795930,Apamea furva,Apamea furva,ACCEPTED,EXACT,SPECIES,99,Apamea,Noctuidae,Lepidoptera,uksi_09May2022 denmark_Dec2022
1795946,Apamea sublustris,Apamea sublustris,ACCEPTED,EXACT,SPECIES,98,Apamea,Noctuidae,Lepidoptera,uksi_09May2022 denmark_Dec2022
1795957,Apamea aquila Donz.,Apamea aquila,ACCEPTED,EXACT,SPECIES,98,Apamea,Noctuidae,Lepidoptera,denmark_Dec2022
1796007,Apamea rubrirena Tr.,Apamea rubrirena,ACCEPTED,EXACT,SPECIES,98,Apamea,Noctuidae,Lepidoptera,denmark_Dec2022
1796117,Apamea sordens,Apamea sordens,ACCEPTED,EXACT,SPECIES,99,Apamea,Noctuidae,Lepidoptera,uksi_09May2022 denmark_Dec2022
1796139,Apamea epomidion,Apamea epomidion,ACCEPTED,EXACT,SPECIES,99,Apamea,Noctuidae,Lepidoptera,uksi_09May2022 denmark_Dec2022
1796145,Apamea monoglypha,Apamea monoglypha,ACCEPTED,EXACT,SPECIES,99,Apamea,Noctuidae,Lepidoptera,uksi_09May2022 denmark_Dec2022
1796169,Apamea crenata,Apamea crenata,ACCEPTED,EXACT,SPECIES,99,Apamea,Noctuidae,Lepidoptera,uksi_09May2022 denmark_Dec2022
1796183,Apamea oblonga,Apamea oblonga,ACCEPTED,EXACT,SPECIES,99,Apamea,Noctuidae,Lepidoptera,uksi_09May2022 denmark_Dec2022
1796188,Apamea unanimis,Apamea unanimis,ACCEPTED,EXACT,SPECIES,99,Apamea,Noctuidae,Lepidoptera,uksi_09May2022 denmark_Dec2022
1796217,Parastichtis suspecta,Parastichtis suspecta,ACCEPTED,EXACT,SPECIES,98,Parastichtis,Noctuidae,Lepidoptera,uksi_09May2022 denmark_Dec2022
1796451,Calophasia platyptera,Calophasia platyptera,ACCEPTED,EXACT,SPECIES,99,Calophasia,Noctuidae,Lepidoptera,uksi_09May2022
1796463,Calophasia lunula,Calophasia lunula,ACCEPTED,EXACT,SPECIES,99,Calophasia,Noctuidae,Lepidoptera,uksi_09May2022 denmark_Dec2022
1796643,Hydraecia osseola,Hydraecia osseola,ACCEPTED,EXACT,SPECIES,99,Hydraecia,Noctuidae,Lepidoptera,uksi_09May2022
1796644,Hydraecia ultima Holst,Hydraecia ultima,ACCEPTED,EXACT,SPECIES,99,Hydraecia,Noctuidae,Lepidoptera,denmark_Dec2022
1796666,Hydraecia petasitis,Hydraecia petasitis,ACCEPTED,EXACT,SPECIES,99,Hydraecia,Noctuidae,Lepidoptera,uksi_09May2022 denmark_Dec2022
1796668,Hydraecia nordstroemi Horke,Hydraecia nordstroemi,ACCEPTED,EXACT,SPECIES,99,Hydraecia,Noctuidae,Lepidoptera,denmark_Dec2022
1796678,Hydraecia micacea,Hydraecia micacea,ACCEPTED,EXACT,SPECIES,99,Hydraecia,Noctuidae,Lepidoptera,uksi_09May2022 denmark_Dec2022
1797178,Catocala promissa,Catocala promissa,ACCEPTED,EXACT,SPECIES,99,Catocala,Erebidae,Lepidoptera,uksi_09May2022 denmark_Dec2022
1797258,Catocala nupta,Catocala nupta,ACCEPTED,EXACT,SPECIES,99,Catocala,Erebidae,Lepidoptera,uksi_09May2022 denmark_Dec2022
1797276,Catocala elocata,Catocala elocata,ACCEPTED,EXACT,SPECIES,99,Catocala,Erebidae,Lepidoptera,uksi_09May2022 denmark_Dec2022
1797333,Catocala nymphagoga,Catocala nymphagoga,ACCEPTED,EXACT,SPECIES,99,Catocala,Erebidae,Lepidoptera,uksi_09May2022
1797349,Catocala conversa Esp.,Catocala conversa,ACCEPTED,EXACT,SPECIES,99,Catocala,Erebidae,Lepidoptera,denmark_Dec2022
1797367,Catocala sponsa,Catocala sponsa,ACCEPTED,EXACT,SPECIES,98,Catocala,Erebidae,Lepidoptera,uksi_09May2022 denmark_Dec2022
1797374,Catocala pacta L.,Catocala pacta,ACCEPTED,EXACT,SPECIES,98,Catocala,Erebidae,Lepidoptera,denmark_Dec2022
1797479,Catocala fraxini,Catocala fraxini,ACCEPTED,EXACT,SPECIES,99,Catocala,Erebidae,Lepidoptera,uksi_09May2022 denmark_Dec2022
1797527,Catocala conjuncta,Catocala coniuncta,ACCEPTED,FUZZY,SPECIES,97,Catocala,Erebidae,Lepidoptera,uksi_09May2022
1798346,Trisateles emortualis,Trisateles emortualis,ACCEPTED,EXACT,SPECIES,99,Trisateles,Erebidae,Lepidoptera,uksi_09May2022 denmark_Dec2022
1798372,Hyppa rectilinea,Hyppa rectilinea,ACCEPTED,EXACT,SPECIES,99,Hyppa,Noctuidae,Lepidoptera,uksi_09May2022 denmark_Dec2022
1798408,Euclidia glyphica,Euclidia glyphica,ACCEPTED,EXACT,SPECIES,99,Euclidia,Erebidae,Lepidoptera,uksi_09May2022 denmark_Dec2022
1798449,Scoliopteryx libatrix,Scoliopteryx libatrix,ACCEPTED,EXACT,SPECIES,99,Scoliopteryx,Erebidae,Lepidoptera,uksi_09May2022 denmark_Dec2022
1798504,Dysgonia algira,Dysgonia algira,ACCEPTED,EXACT,SPECIES,99,Dysgonia,Erebidae,Lepidoptera,uksi_09May2022 denmark_Dec2022
1798594,Hypena rostralis,Hypena rostralis,ACCEPTED,EXACT,SPECIES,99,Hypena,Erebidae,Lepidoptera,uksi_09May2022 denmark_Dec2022
1798802,Hypena obsitalis,Hypena obsitalis,ACCEPTED,EXACT,SPECIES,99,Hypena,Erebidae,Lepidoptera,uksi_09May2022 denmark_Dec2022
1798807,Hypena proboscidalis,Hypena proboscidalis,ACCEPTED,EXACT,SPECIES,99,Hypena,Erebidae,Lepidoptera,uksi_09May2022 denmark_Dec2022
1798916,Orthosia gracilis,Orthosia gracilis,ACCEPTED,EXACT,SPECIES,98,Orthosia,Noctuidae,Lepidoptera,uksi_09May2022 denmark_Dec2022
1798931,Orthosia opima,Orthosia opima,ACCEPTED,EXACT,SPECIES,99,Orthosia,Noctuidae,Lepidoptera,uksi_09May2022 denmark_Dec2022
1798971,Orthosia populeti,Orthosia populeti,ACCEPTED,EXACT,SPECIES,99,Orthosia,Noctuidae,Lepidoptera,uksi_09May2022 denmark_Dec2022
1798974,Orthosia gothica,Orthosia gothica,ACCEPTED,EXACT,SPECIES,99,Orthosia,Noctuidae,Lepidoptera,uksi_09May2022 denmark_Dec2022
1798984,Orthosia cruda,Orthosia cerasi,ACCEPTED,EXACT,SPECIES,100,Orthosia,Noctuidae,Lepidoptera,uksi_09May2022
1798984,Orthosia cerasi,Orthosia cerasi,ACCEPTED,EXACT,SPECIES,99,Orthosia,Noctuidae,Lepidoptera,uksi_09May2022 denmark_Dec2022
1799132,Orthosia miniosa,Orthosia miniosa,ACCEPTED,EXACT,SPECIES,99,Orthosia,Noctuidae,Lepidoptera,uksi_09May2022 denmark_Dec2022
1799135,Orthosia incerta,Orthosia incerta,ACCEPTED,EXACT,SPECIES,99,Orthosia,Noctuidae,Lepidoptera,uksi_09May2022 denmark_Dec2022
1799701,Pseudeustrotia candidula,Pseudeustrotia candidula,ACCEPTED,EXACT,SPECIES,99,Pseudeustrotia,Noctuidae,Lepidoptera,uksi_09May2022 denmark_Dec2022
1799708,Hypenodes humidalis,Hypenodes humidalis,ACCEPTED,EXACT,SPECIES,99,Hypenodes,Erebidae,Lepidoptera,uksi_09May2022 denmark_Dec2022
1799799,Panemeria tenebrata,Panemeria tenebrata,ACCEPTED,EXACT,SPECIES,99,Panemeria,Noctuidae,Lepidoptera,uksi_09May2022 denmark_Dec2022
1799870,Lacinipolia renigera,Lacinipolia renigera,ACCEPTED,EXACT,SPECIES,99,Lacinipolia,Noctuidae,Lepidoptera,uksi_09May2022
1799900,Lacinipolia laudabilis,Lacinipolia laudabilis,ACCEPTED,EXACT,SPECIES,99,Lacinipolia,Noctuidae,Lepidoptera,uksi_09May2022
1800004,Moma alpium,Moma alpium,ACCEPTED,EXACT,SPECIES,99,Moma,Noctuidae,Lepidoptera,uksi_09May2022 denmark_Dec2022
1800032,Panthea coenobita Esp.,Panthea coenobita,ACCEPTED,EXACT,SPECIES,99,Panthea,Noctuidae,Lepidoptera,denmark_Dec2022
1800140,Charadra deridens,Charadra deridens,ACCEPTED,EXACT,SPECIES,99,Charadra,Noctuidae,Lepidoptera,uksi_09May2022
1801051,Bena bicolorana,Bena bicolorana,ACCEPTED,EXACT,SPECIES,98,Bena,Nolidae,Lepidoptera,uksi_09May2022 denmark_Dec2022
1801896,Nola cucullatella,Nola cucullatella,ACCEPTED,EXACT,SPECIES,98,Nola,Nolidae,Lepidoptera,uksi_09May2022 denmark_Dec2022
1802280,Pseudoips prasinana,Pseudoips prasinana,ACCEPTED,EXACT,SPECIES,99,Pseudoips,Nolidae,Lepidoptera,uksi_09May2022 denmark_Dec2022
1802868,Pardasena virgulana,Pardasena virgulana,ACCEPTED,EXACT,SPECIES,99,Pardasena,Nolidae,Lepidoptera,uksi_09May2022
1803012,Earias vernana F.,Earias vernana,ACCEPTED,EXACT,SPECIES,99,Earias,Nolidae,Lepidoptera,denmark_Dec2022
1803025,Earias biplaga,Earias biplaga,ACCEPTED,EXACT,SPECIES,99,Earias,Nolidae,Lepidoptera,uksi_09May2022
1803060,Earias insulana,Earias insulana,ACCEPTED,EXACT,SPECIES,99,Earias,Nolidae,Lepidoptera,uksi_09May2022
1803073,Earias clorana,Earias clorana,ACCEPTED,EXACT,SPECIES,98,Earias,Nolidae,Lepidoptera,uksi_09May2022 denmark_Dec2022
1803078,Earias vittella,Earias vittella,ACCEPTED,EXACT,SPECIES,99,Earias,Nolidae,Lepidoptera,uksi_09May2022
1803163,Utetheisa pulchella,Utetheisa pulchella,ACCEPTED,EXACT,SPECIES,99,Utetheisa,Erebidae,Lepidoptera,uksi_09May2022 denmark_Dec2022
1803218,Utetheisa bella,Utetheisa ornatrix,SYNONYM,EXACT,SPECIES,99,Utetheisa,Erebidae,Lepidoptera,uksi_09May2022
1803261,Antichloris viridis,Antichloris viridis,ACCEPTED,EXACT,SPECIES,98,Antichloris,Erebidae,Lepidoptera,uksi_09May2022
1803266,Antichloris eriphia,Antichloris eriphia,ACCEPTED,EXACT,SPECIES,98,Antichloris,Erebidae,Lepidoptera,uksi_09May2022
1803273,Antichloris caca,Antichloris caca,ACCEPTED,EXACT,SPECIES,99,Antichloris,Erebidae,Lepidoptera,uksi_09May2022
1804071,Phragmatobia fuliginosa,Phragmatobia fuliginosa,ACCEPTED,EXACT,SPECIES,99,Phragmatobia,Erebidae,Lepidoptera,uksi_09May2022 denmark_Dec2022
1804906,Cybosia mesomella,Cybosia mesomella,ACCEPTED,EXACT,SPECIES,99,Cybosia,Erebidae,Lepidoptera,uksi_09May2022 denmark_Dec2022
1807206,Thumatha senex,Thumatha senex,ACCEPTED,EXACT,SPECIES,99,Thumatha,Erebidae,Lepidoptera,uksi_09May2022 denmark_Dec2022
1807881,Pyrrharctia isabella,Pyrrharctia isabella,ACCEPTED,EXACT,SPECIES,99,Pyrrharctia,Erebidae,Lepidoptera,uksi_09May2022
1808450,Amata phegea,Amata phegea,ACCEPTED,EXACT,SPECIES,99,Amata,Erebidae,Lepidoptera,uksi_09May2022
1808752,Parasemia plantaginis,Parasemia plantaginis,ACCEPTED,EXACT,SPECIES,99,Parasemia,Erebidae,Lepidoptera,uksi_09May2022 denmark_Dec2022
1810099,Atolmis rubricollis,Atolmis rubricollis,ACCEPTED,EXACT,SPECIES,99,Atolmis,Erebidae,Lepidoptera,uksi_09May2022 denmark_Dec2022
1811079,Hypercompe scribonia,Hypercompe scribonia,ACCEPTED,EXACT,SPECIES,99,Hypercompe,Erebidae,Lepidoptera,uksi_09May2022
1811789,Spilosoma lutea,Spilosoma lutea,ACCEPTED,EXACT,SPECIES,99,Spilosoma,Erebidae,Lepidoptera,uksi_09May2022 denmark_Dec2022
1811896,Spilosoma lubricipeda,Spilosoma lubricipeda,ACCEPTED,EXACT,SPECIES,98,Spilosoma,Erebidae,Lepidoptera,uksi_09May2022 denmark_Dec2022
1812394,Spilosoma urticae,Spilosoma urticae,ACCEPTED,EXACT,SPECIES,99,Spilosoma,Erebidae,Lepidoptera,uksi_09May2022 denmark_Dec2022
1813114,Miltochrista miniata,Miltochrista miniata,ACCEPTED,EXACT,SPECIES,99,Miltochrista,Erebidae,Lepidoptera,uksi_09May2022 denmark_Dec2022
1814630,Dysauxes ancilla,Dysauxes ancilla,ACCEPTED,EXACT,SPECIES,99,Dysauxes,Erebidae,Lepidoptera,uksi_09May2022 denmark_Dec2022
1816881,Hyphoraia aulica L.,Hyphoraia aulica,ACCEPTED,EXACT,SPECIES,99,Hyphoraia,Erebidae,Lepidoptera,denmark_Dec2022
1816889,Hyphoraia testudinaria,Hyphoraia testudinaria,ACCEPTED,EXACT,SPECIES,99,Hyphoraia,Erebidae,Lepidoptera,uksi_09May2022
1817797,Hyphantria cunea,Hyphantria cunea,ACCEPTED,EXACT,SPECIES,99,Hyphantria,Erebidae,Lepidoptera,uksi_09May2022 denmark_Dec2022
1819145,Calliteara pudibunda,Calliteara pudibunda,ACCEPTED,EXACT,SPECIES,99,Calliteara,Erebidae,Lepidoptera,uksi_09May2022 denmark_Dec2022
1819873,Orgyia antiqua,Orgyia antiqua,ACCEPTED,EXACT,SPECIES,99,Orgyia,Erebidae,Lepidoptera,uksi_09May2022 denmark_Dec2022
1820039,Leucoma salicis,Leucoma salicis,ACCEPTED,EXACT,SPECIES,99,Leucoma,Erebidae,Lepidoptera,uksi_09May2022 denmark_Dec2022
1820372,Lymantria monacha,Lymantria monacha,ACCEPTED,EXACT,SPECIES,99,Lymantria,Erebidae,Lepidoptera,uksi_09May2022 denmark_Dec2022
1820406,Lymantria dispar,Lymantria dispar,ACCEPTED,EXACT,SPECIES,99,Lymantria,Erebidae,Lepidoptera,uksi_09May2022 denmark_Dec2022
1821856,Euproctis chrysorrhoea,Euproctis chrysorrhoea,ACCEPTED,EXACT,SPECIES,99,Euproctis,Erebidae,Lepidoptera,uksi_09May2022 denmark_Dec2022
1821911,Euproctis similis,Euproctis similis,ACCEPTED,EXACT,SPECIES,99,Euproctis,Erebidae,Lepidoptera,uksi_09May2022 denmark_Dec2022
1822346,Peridea anceps,Peridea anceps,ACCEPTED,EXACT,SPECIES,99,Peridea,Notodontidae,Lepidoptera,uksi_09May2022 denmark_Dec2022
1822587,Furcula bifida,Furcula bifida,ACCEPTED,EXACT,SPECIES,99,Furcula,Notodontidae,Lepidoptera,uksi_09May2022 denmark_Dec2022
1822610,Furcula furcula,Furcula furcula,ACCEPTED,EXACT,SPECIES,98,Furcula,Notodontidae,Lepidoptera,uksi_09May2022 denmark_Dec2022
1822613,Furcula bicuspis,Furcula bicuspis,ACCEPTED,EXACT,SPECIES,99,Furcula,Notodontidae,Lepidoptera,uksi_09May2022 denmark_Dec2022
1822787,Clostera anastomosis L.,Clostera anastomosis,ACCEPTED,EXACT,SPECIES,98,Clostera,Notodontidae,Lepidoptera,denmark_Dec2022
1822796,Clostera curtula,Clostera curtula,ACCEPTED,EXACT,SPECIES,98,Clostera,Notodontidae,Lepidoptera,uksi_09May2022 denmark_Dec2022
1822819,Clostera pigra,Clostera pigra,ACCEPTED,EXACT,SPECIES,99,Clostera,Notodontidae,Lepidoptera,uksi_09May2022 denmark_Dec2022
1822830,Clostera anachoreta,Clostera anachoreta,ACCEPTED,EXACT,SPECIES,98,Clostera,Notodontidae,Lepidoptera,uksi_09May2022 denmark_Dec2022
1823493,Trichiocercus sparshalli,Trichiocercus sparshalli,ACCEPTED,EXACT,SPECIES,99,Trichiocercus,Notodontidae,Lepidoptera,uksi_09May2022
1823726,Harpyia milhauseri,Harpyia milhauseri,ACCEPTED,EXACT,SPECIES,99,Harpyia,Notodontidae,Lepidoptera,uksi_09May2022 denmark_Dec2022
1824113,Thaumetopoea processionea,Thaumetopoea processionea,ACCEPTED,EXACT,SPECIES,99,Thaumetopoea,Notodontidae,Lepidoptera,uksi_09May2022 denmark_Dec2022
1824129,Thaumetopoea pinivora Tr.,Thaumetopoea pinivora,ACCEPTED,EXACT,SPECIES,99,Thaumetopoea,Notodontidae,Lepidoptera,denmark_Dec2022
1824131,Thaumetopoea pityocampa,Thaumetopoea pityocampa,ACCEPTED,EXACT,SPECIES,99,Thaumetopoea,Notodontidae,Lepidoptera,uksi_09May2022
1825064,Pterostoma palpina,Pterostoma palpina,ACCEPTED,EXACT,SPECIES,98,Pterostoma,Notodontidae,Lepidoptera,uksi_09May2022 denmark_Dec2022
1825077,Notodonta dromedarius,Notodonta dromedarius,ACCEPTED,EXACT,SPECIES,99,Notodonta,Notodontidae,Lepidoptera,uksi_09May2022 denmark_Dec2022
1825083,Notodonta torva,Notodonta torva,ACCEPTED,EXACT,SPECIES,99,Notodonta,Notodontidae,Lepidoptera,uksi_09May2022 denmark_Dec2022
1825156,Cerura vinula,Cerura vinula,ACCEPTED,EXACT,SPECIES,99,Cerura,Notodontidae,Lepidoptera,uksi_09May2022 denmark_Dec2022
1825176,Cerura erminea,Cerura erminea,ACCEPTED,EXACT,SPECIES,98,Cerura,Notodontidae,Lepidoptera,uksi_09May2022 denmark_Dec2022
1825539,Leucodonta bicoloria,Leucodonta bicoloria,ACCEPTED,EXACT,SPECIES,98,Leucodonta,Notodontidae,Lepidoptera,uksi_09May2022 denmark_Dec2022
1825971,Pheosia gnoma,Pheosia gnoma,ACCEPTED,EXACT,SPECIES,99,Pheosia,Notodontidae,Lepidoptera,uksi_09May2022 denmark_Dec2022
1825983,Pheosia tremula,Pheosia tremula,ACCEPTED,EXACT,SPECIES,99,Pheosia,Notodontidae,Lepidoptera,uksi_09May2022 denmark_Dec2022
1826022,Odontosia carmelita,Odontosia carmelita,ACCEPTED,EXACT,SPECIES,99,Odontosia,Notodontidae,Lepidoptera,uksi_09May2022 denmark_Dec2022
1827125,Gluphisia crenata,Gluphisia crenata,ACCEPTED,EXACT,SPECIES,99,Gluphisia,Notodontidae,Lepidoptera,uksi_09May2022 denmark_Dec2022
1828162,Ptilodon capucina,Ptilodon capucina,ACCEPTED,EXACT,SPECIES,98,Ptilodon,Notodontidae,Lepidoptera,uksi_09May2022 denmark_Dec2022
1828637,Hepialus humuli,Hepialus humuli,ACCEPTED,EXACT,SPECIES,99,Hepialus,Hepialidae,Lepidoptera,uksi_09May2022 denmark_Dec2022
1829322,Lyonetia clerkella,Lyonetia clerkella,ACCEPTED,EXACT,SPECIES,99,Lyonetia,Lyonetiidae,Lepidoptera,uksi_09May2022 denmark_Dec2022
1829326,Lyonetia ledi Wcke.,Lyonetia ledi,ACCEPTED,EXACT,SPECIES,99,Lyonetia,Lyonetiidae,Lepidoptera,denmark_Dec2022
1829363,Lyonetia prunifoliella,Lyonetia prunifoliella,ACCEPTED,EXACT,SPECIES,99,Lyonetia,Lyonetiidae,Lepidoptera,uksi_09May2022 denmark_Dec2022
1829479,Digitivalva pulicariae,Acrolepia pulicariae,SYNONYM,EXACT,SPECIES,99,Acrolepia,Glyphipterigidae,Lepidoptera,uksi_09May2022
1829505,Acrolepiopsis marcidella,Acrolepia marcidella,SYNONYM,EXACT,SPECIES,99,Acrolepia,Glyphipterigidae,Lepidoptera,uksi_09May2022
1829524,Acrolepiopsis betulella,Acrolepia betulella,SYNONYM,EXACT,SPECIES,99,Acrolepia,Glyphipterigidae,Lepidoptera,uksi_09May2022
1829525,Digitivalva valeriella Snell.,Acrolepia valeriella,SYNONYM,EXACT,SPECIES,99,Acrolepia,Glyphipterigidae,Lepidoptera,denmark_Dec2022
1829533,Acrolepiopsis assectella,Acrolepia assectella,SYNONYM,EXACT,SPECIES,99,Acrolepia,Glyphipterigidae,Lepidoptera,uksi_09May2022 denmark_Dec2022
1829583,Digitivalva arnicella Heyd.,Acrolepia arnicella,SYNONYM,EXACT,SPECIES,99,Acrolepia,Glyphipterigidae,Lepidoptera,denmark_Dec2022
1829588,Acrolepia autumnitella,Acrolepia pygmaeana,SYNONYM,EXACT,SPECIES,99,Acrolepia,Glyphipterigidae,Lepidoptera,uksi_09May2022 denmark_Dec2022
1829752,Glyphipterix fuscoviridella,Glyphipterix fuscoviridella,ACCEPTED,EXACT,SPECIES,99,Glyphipterix,Glyphipterigidae,Lepidoptera,uksi_09May2022
1829776,Glyphipterix simpliciella,Glyphipterix simpliciella,ACCEPTED,EXACT,SPECIES,99,Glyphipterix,Glyphipterigidae,Lepidoptera,uksi_09May2022 denmark_Dec2022
1829785,Glyphipterix thrasonella,Glyphipterix thrasonella,ACCEPTED,EXACT,SPECIES,99,Glyphipterix,Glyphipterigidae,Lepidoptera,uksi_09May2022 denmark_Dec2022
1829799,Glyphipterix haworthana,Glyphipterix haworthana,ACCEPTED,EXACT,SPECIES,99,Glyphipterix,Glyphipterigidae,Lepidoptera,uksi_09May2022 denmark_Dec2022
1829823,Glyphipterix forsterella,Glyphipterix forsterella,ACCEPTED,EXACT,SPECIES,99,Glyphipterix,Glyphipterigidae,Lepidoptera,uksi_09May2022 denmark_Dec2022
1829952,Glyphipterix schoenicolella,Glyphipterix schoenicolella,ACCEPTED,EXACT,SPECIES,99,Glyphipterix,Glyphipterigidae,Lepidoptera,uksi_09May2022 denmark_Dec2022
1829974,Glyphipterix bergstraesserella F.,Glyphipterix bergstraesserella,ACCEPTED,EXACT,SPECIES,99,Glyphipterix,Glyphipterigidae,Lepidoptera,denmark_Dec2022
1829975,Glyphipterix equitella,Glyphipterix equitella,ACCEPTED,EXACT,SPECIES,99,Glyphipterix,Glyphipterigidae,Lepidoptera,uksi_09May2022 denmark_Dec2022
1830122,Argyresthia retinella,Argyresthia retinella,ACCEPTED,EXACT,SPECIES,99,Argyresthia,Argyresthiidae,Lepidoptera,uksi_09May2022 denmark_Dec2022
1830125,Argyresthia goedartella,Argyresthia goedartella,ACCEPTED,EXACT,SPECIES,99,Argyresthia,Argyresthiidae,Lepidoptera,uksi_09May2022 denmark_Dec2022
1830131,Argyresthia albistria,Argyresthia albistria,ACCEPTED,EXACT,SPECIES,98,Argyresthia,Argyresthiidae,Lepidoptera,uksi_09May2022 denmark_Dec2022
1830135,Argyresthia illuminatella,Argyresthia illuminatella,ACCEPTED,EXACT,SPECIES,99,Argyresthia,Argyresthiidae,Lepidoptera,uksi_09May2022
1830143,Argyresthia ivella,Argyresthia ivella,ACCEPTED,EXACT,SPECIES,99,Argyresthia,Argyresthiidae,Lepidoptera,uksi_09May2022 denmark_Dec2022
1830144,Argyresthia dilectella,Argyresthia dilectella,ACCEPTED,EXACT,SPECIES,99,Argyresthia,Argyresthiidae,Lepidoptera,uksi_09May2022 denmark_Dec2022
1830145,Argyresthia semitestacella,Argyresthia semitestacella,ACCEPTED,EXACT,SPECIES,98,Argyresthia,Argyresthiidae,Lepidoptera,uksi_09May2022 denmark_Dec2022
1830147,Argyresthia curvella,Argyresthia curvella,ACCEPTED,EXACT,SPECIES,98,Argyresthia,Argyresthiidae,Lepidoptera,uksi_09May2022 denmark_Dec2022
1830153,Argyresthia glaucinella,Argyresthia glaucinella,ACCEPTED,EXACT,SPECIES,99,Argyresthia,Argyresthiidae,Lepidoptera,uksi_09May2022 denmark_Dec2022
1830181,Argyresthia praecocella,Argyresthia praecocella,ACCEPTED,EXACT,SPECIES,99,Argyresthia,Argyresthiidae,Lepidoptera,uksi_09May2022 denmark_Dec2022
1830183,Argyresthia glabratella,Argyresthia glabratella,ACCEPTED,EXACT,SPECIES,99,Argyresthia,Argyresthiidae,Lepidoptera,uksi_09May2022 denmark_Dec2022
1830186,Argyresthia arceuthina,Argyresthia arceuthina,ACCEPTED,EXACT,SPECIES,99,Argyresthia,Argyresthiidae,Lepidoptera,uksi_09May2022 denmark_Dec2022
1830191,Argyresthia pruniella,Argyresthia pruniella,ACCEPTED,EXACT,SPECIES,98,Argyresthia,Argyresthiidae,Lepidoptera,uksi_09May2022 denmark_Dec2022
1830206,Argyresthia semifusca,Argyresthia semifusca,ACCEPTED,EXACT,SPECIES,99,Argyresthia,Argyresthiidae,Lepidoptera,uksi_09May2022 denmark_Dec2022
1830207,Argyresthia abdominalis,Argyresthia abdominalis,ACCEPTED,EXACT,SPECIES,98,Argyresthia,Argyresthiidae,Lepidoptera,uksi_09May2022 denmark_Dec2022
1830209,Argyresthia laevigatella,Argyresthia laevigatella,ACCEPTED,EXACT,SPECIES,99,Argyresthia,Argyresthiidae,Lepidoptera,uksi_09May2022 denmark_Dec2022
1830221,Argyresthia cupressella,Argyresthia cupressella,ACCEPTED,EXACT,SPECIES,99,Argyresthia,Argyresthiidae,Lepidoptera,uksi_09May2022
1830241,Argyresthia conjugella,Argyresthia conjugella,ACCEPTED,EXACT,SPECIES,99,Argyresthia,Argyresthiidae,Lepidoptera,uksi_09May2022 denmark_Dec2022
1830243,Argyresthia pygmaeella,Argyresthia pygmaeella,ACCEPTED,EXACT,SPECIES,98,Argyresthia,Argyresthiidae,Lepidoptera,uksi_09May2022 denmark_Dec2022
1830257,Argyresthia fundella FR.,Argyresthia fundella,ACCEPTED,EXACT,SPECIES,99,Argyresthia,Argyresthiidae,Lepidoptera,denmark_Dec2022
1830262,Argyresthia sorbiella,Argyresthia sorbiella,ACCEPTED,EXACT,SPECIES,99,Argyresthia,Argyresthiidae,Lepidoptera,uksi_09May2022 denmark_Dec2022
1830271,Argyresthia trifasciata,Argyresthia trifasciata,ACCEPTED,EXACT,SPECIES,99,Argyresthia,Argyresthiidae,Lepidoptera,uksi_09May2022 denmark_Dec2022
1830282,Argyresthia aurulentella,Argyresthia aurulentella,ACCEPTED,EXACT,SPECIES,99,Argyresthia,Argyresthiidae,Lepidoptera,uksi_09May2022 denmark_Dec2022
1830290,Argyresthia bergiella Raz.,Argyresthia bergiella,ACCEPTED,EXACT,SPECIES,99,Argyresthia,Argyresthiidae,Lepidoptera,denmark_Dec2022
1830334,Euhyponomeutoides albithoracellus Gaj,Euhyponomeutoides rufella,SYNONYM,EXACT,SPECIES,99,Euhyponomeutoides,Yponomeutidae,Lepidoptera,denmark_Dec2022
1830361,Swammerdamia caesiella Hb.,Swammerdamia heroldella,ACCEPTED,NotAvail,SPECIES,100,Swammerdamia,Yponomeutidae,Lepidoptera,denmark_Dec2022
1830361,Swammerdamia caesiella,Swammerdamia heroldella,ACCEPTED,EXACT,SPECIES,100,Swammerdamia,Yponomeutidae,Lepidoptera,uksi_09May2022
1830364,Swammerdamia passerella,Swammerdamia passerella,ACCEPTED,EXACT,SPECIES,99,Swammerdamia,Yponomeutidae,Lepidoptera,uksi_09May2022
1830372,Swammerdamia pyrella,Swammerdamia pyrella,ACCEPTED,EXACT,SPECIES,99,Swammerdamia,Yponomeutidae,Lepidoptera,uksi_09May2022 denmark_Dec2022
1830374,Swammerdamia compunctella,Swammerdamia compunctella,ACCEPTED,EXACT,SPECIES,99,Swammerdamia,Yponomeutidae,Lepidoptera,uksi_09May2022 denmark_Dec2022
1830380,Yponomeuta evonymella,Yponomeuta evonymella,ACCEPTED,EXACT,SPECIES,98,Yponomeuta,Yponomeutidae,Lepidoptera,uksi_09May2022 denmark_Dec2022
1830407,Yponomeuta sedella,Yponomeuta vigintipunctata,SYNONYM,EXACT,SPECIES,99,Yponomeuta,Yponomeutidae,Lepidoptera,uksi_09May2022 denmark_Dec2022
